"","proteinId","...1.x","ecNum","definition","pathway","gotermID","gotermType","goAcc","kogID","kogdefine","kogClass","iprId","iprDesc","...1.y","Feature","Record.Id","Function","Aliases","X1","X2","X3","X2.1","X3.1"
"6230",262192,4298,NA,NA,NA,NA,NA,NA,"KOG0318","WD40 repeat stress protein/actin interacting protein","Cytoskeleton",NA,NA,502,"RYLPO03075","jgi.p|YarlipO1F2|262192","Actin interacting protein","., jgi.p|YarlipO1F2|262192, mRNA_99, prediction","., jgi.p","YarlipO1F2","262192, mRNA_99, prediction","mRNA_99","prediction"
"6231",262217,4299,"3.5.2.9","5-oxoprolinase (ATP-hydrolysing).","Glutathione metabolism",NA,NA,NA,"KOG1939","Oxoprolinase","Amino acid transport and metabolism",NA,NA,623,"RYLPO03803","jgi.p|YarlipO1F2|262217",NA,"., jgi.p|YarlipO1F2|262217, mRNA_124, prediction","., jgi.p","YarlipO1F2","262217, mRNA_124, prediction","mRNA_124","prediction"
"6232",262254,4300,NA,NA,NA,NA,NA,NA,"KOG0910","Thioredoxin-like protein","Posttranslational modification, protein turnover, chaperones",NA,NA,813,"RYLPO04960","jgi.p|YarlipO1F2|262254",NA,"., jgi.p|YarlipO1F2|262254, mRNA_161, prediction","., jgi.p","YarlipO1F2","262254, mRNA_161, prediction","mRNA_161","prediction"
"6233",262267,4301,"3.1.13.-","Exoribonucleases producing 5'-phosphomonoesters.","\N",NA,NA,NA,"KOG2102","Exosomal 3'-5' exoribonuclease complex, subunit Rrp44/Dis3","Translation, ribosomal structure and biogenesis",NA,NA,889,"RYLPO05416","jgi.p|YarlipO1F2|262267","Exoribonuclease II (EC 3.1.13.1)","., jgi.p|YarlipO1F2|262267, mRNA_177, prediction","., jgi.p","YarlipO1F2","262267, mRNA_177, prediction","mRNA_177","prediction"
"6234",262344,4302,NA,NA,NA,NA,NA,NA,"KOG1601","GATA-4/5/6 transcription factors","Transcription",NA,NA,1328,"RYLPO08066","jgi.p|YarlipO1F2|262344",NA,"., jgi.p|YarlipO1F2|262344, mRNA_263, prediction","., jgi.p","YarlipO1F2","262344, mRNA_263, prediction","mRNA_263","prediction"
"6235",262412,4303,"3.1.4.12","Sphingomyelin phosphodiesterase.","Sphingophospholipid biosynthesis",NA,NA,NA,"KOG3770","Acid sphingomyelinase and PHM5 phosphate metabolism protein","Lipid transport and metabolism",NA,NA,1796,"RYLPO10865","jgi.p|YarlipO1F2|262412","Sphingomyelin phosphodiesterase (EC 3.1.4.12)","., jgi.p|YarlipO1F2|262412, mRNA_341, prediction","., jgi.p","YarlipO1F2","262412, mRNA_341, prediction","mRNA_341","prediction"
"6236",262418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,"RYLPO11214","jgi.p|YarlipO1F2|262418",NA,"., jgi.p|YarlipO1F2|262418, mRNA_348, prediction","., jgi.p","YarlipO1F2","262418, mRNA_348, prediction","mRNA_348","prediction"
"6237",262419,4304,NA,NA,NA,NA,NA,NA,"KOG0947","Cytoplasmic exosomal RNA helicase SKI2, DEAD-box superfamily","RNA processing and modification",NA,NA,1859,"RYLPO11258","jgi.p|YarlipO1F2|262419",NA,"., jgi.p|YarlipO1F2|262419, mRNA_349, prediction","., jgi.p","YarlipO1F2","262419, mRNA_349, prediction","mRNA_349","prediction"
"6238",262431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,"RYLPO11817","jgi.p|YarlipO1F2|262431",NA,"., jgi.p|YarlipO1F2|262431, mRNA_363, prediction","., jgi.p","YarlipO1F2","262431, mRNA_363, prediction","mRNA_363","prediction"
"6239",262521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2639,"RYLPO16015","jgi.p|YarlipO1F2|262521",NA,"., jgi.p|YarlipO1F2|262521, mRNA_473, prediction","., jgi.p","YarlipO1F2","262521, mRNA_473, prediction","mRNA_473","prediction"
"6240",262625,4305,NA,NA,NA,NA,NA,NA,"KOG2508","Predicted phospholipase","Lipid transport and metabolism",NA,NA,3244,"RYLPO19659","jgi.p|YarlipO1F2|262625","GROUP IVB CYTOSOLIC PHOSPHOLIPASE A2 (EC 3.1.1.4) / LYSOPHOSPHOLIPASE (EC 3.1.1.5)","., jgi.p|YarlipO1F2|262625, mRNA_601, prediction","., jgi.p","YarlipO1F2","262625, mRNA_601, prediction","mRNA_601","prediction"
"6241",262656,4306,"2.7.7.41","Phosphatidate cytidylyltransferase.","\N, Glycerolipid metabolism",NA,NA,NA,"KOG1440","CDP-diacylglycerol synthase","Lipid transport and metabolism",NA,NA,3441,"RYLPO20834","jgi.p|YarlipO1F2|262656","Phosphatidate cytidylyltransferase (EC 2.7.7.41)","., jgi.p|YarlipO1F2|262656, mRNA_646, prediction","., jgi.p","YarlipO1F2","262656, mRNA_646, prediction","mRNA_646","prediction"
"6242",262677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3584,"RYLPO21702","jgi.p|YarlipO1F2|262677","YDR306C protein","., jgi.p|YarlipO1F2|262677, mRNA_673, prediction","., jgi.p","YarlipO1F2","262677, mRNA_673, prediction","mRNA_673","prediction"
"6243",262682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609,"RYLPO21850","jgi.p|YarlipO1F2|262682",NA,"., jgi.p|YarlipO1F2|262682, mRNA_678, prediction","., jgi.p","YarlipO1F2","262682, mRNA_678, prediction","mRNA_678","prediction"
"6244",262688,4307,NA,NA,NA,NA,NA,NA,"KOG1206","Peroxisomal multifunctional beta-oxidation protein and related enzymes","Lipid transport and metabolism",NA,NA,3643,"RYLPO22046","jgi.p|YarlipO1F2|262688","3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase (EC 4.2.1.119) / enoyl-CoA hydratase 2 (EC 4.2.1.107)","., jgi.p|YarlipO1F2|262688, mRNA_686, prediction","., jgi.p","YarlipO1F2","262688, mRNA_686, prediction","mRNA_686","prediction"
"6245",262792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4289,"RYLPO25929","jgi.p|YarlipO1F2|262792",NA,"., jgi.p|YarlipO1F2|262792, mRNA_808, prediction","., jgi.p","YarlipO1F2","262792, mRNA_808, prediction","mRNA_808","prediction"
"6246",262888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4789,"RYLPO28946","jgi.p|YarlipO1F2|262888",NA,"., jgi.p|YarlipO1F2|262888, mRNA_916, prediction","., jgi.p","YarlipO1F2","262888, mRNA_916, prediction","mRNA_916","prediction"
"6247",262905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4874,"RYLPO29442","jgi.p|YarlipO1F2|262905",NA,"., jgi.p|YarlipO1F2|262905, mRNA_934, prediction","., jgi.p","YarlipO1F2","262905, mRNA_934, prediction","mRNA_934","prediction"
"6248",263045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5590,"RYLPO33738","jgi.p|YarlipO1F2|263045",NA,"., jgi.p|YarlipO1F2|263045, mRNA_1094, prediction","., jgi.p","YarlipO1F2","263045, mRNA_1094, prediction","mRNA_1094","prediction"
"6249",263076,4308,NA,NA,NA,NA,NA,NA,"KOG4137","Uncharacterized conserved protein","Function unknown",NA,NA,5780,"RYLPO34881","jgi.p|YarlipO1F2|263076","Hypothetical protein","., jgi.p|YarlipO1F2|263076, mRNA_1128, prediction","., jgi.p","YarlipO1F2","263076, mRNA_1128, prediction","mRNA_1128","prediction"
"6250",263086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5816,"RYLPO35098","jgi.p|YarlipO1F2|263086","Hypothetical protein","., jgi.p|YarlipO1F2|263086, mRNA_1140, prediction","., jgi.p","YarlipO1F2","263086, mRNA_1140, prediction","mRNA_1140","prediction"
"6251",263132,4309,NA,NA,NA,NA,NA,NA,"KOG0803","Predicted E3 ubiquitin ligase","Posttranslational modification, protein turnover, chaperones",NA,NA,5974,"RYLPO36046","jgi.p|YarlipO1F2|263132",NA,"., jgi.p|YarlipO1F2|263132, mRNA_1189, prediction","., jgi.p","YarlipO1F2","263132, mRNA_1189, prediction","mRNA_1189","prediction"
"6252",263239,4310,NA,NA,NA,NA,NA,NA,"KOG1237","H+/oligopeptide symporter","Amino acid transport and metabolism",NA,NA,6326,"RYLPO38187","jgi.p|YarlipO1F2|263239","Peptide transporter PTR2","., jgi.p|YarlipO1F2|263239, mRNA_1309, prediction","., jgi.p","YarlipO1F2","263239, mRNA_1309, prediction","mRNA_1309","prediction"
"6253",263241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6330,"RYLPO38231","jgi.p|YarlipO1F2|263241",NA,"., jgi.p|YarlipO1F2|263241, mRNA_1311, prediction","., jgi.p","YarlipO1F2","263241, mRNA_1311, prediction","mRNA_1311","prediction"
"6254",263280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6453,"RYLPO38994","jgi.p|YarlipO1F2|263280","Acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase precursor (EC 2.3.1.-)","., jgi.p|YarlipO1F2|263280, mRNA_1353, prediction","., jgi.p","YarlipO1F2","263280, mRNA_1353, prediction","mRNA_1353","prediction"
"6255",263306,4311,NA,NA,NA,NA,NA,NA,"KOG0332","ATP-dependent RNA helicase","RNA processing and modification",NA,NA,6515,"RYLPO39371","jgi.p|YarlipO1F2|263306","ATP-dependent RNA helicase (EC 3.6.4.13)","., jgi.p|YarlipO1F2|263306, mRNA_1383, prediction","., jgi.p","YarlipO1F2","263306, mRNA_1383, prediction","mRNA_1383","prediction"
"6256",263322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6545,"RYLPO39555","jgi.p|YarlipO1F2|263322",NA,"., jgi.p|YarlipO1F2|263322, mRNA_1401, prediction","., jgi.p","YarlipO1F2","263322, mRNA_1401, prediction","mRNA_1401","prediction"
"6257",263333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6574,"RYLPO39733","jgi.p|YarlipO1F2|263333",NA,"., jgi.p|YarlipO1F2|263333, mRNA_1417, prediction","., jgi.p","YarlipO1F2","263333, mRNA_1417, prediction","mRNA_1417","prediction"
"6258",263337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6580,"RYLPO39771","jgi.p|YarlipO1F2|263337",NA,"., jgi.p|YarlipO1F2|263337, mRNA_1421, prediction","., jgi.p","YarlipO1F2","263337, mRNA_1421, prediction","mRNA_1421","prediction"
"6259",263338,4312,NA,NA,NA,NA,NA,NA,"KOG1472","Histone acetyltransferase SAGA/ADA, catalytic subunit PCAF/GCN5 and related proteins","Chromatin structure and dynamics , Transcription",NA,NA,6582,"RYLPO39783","jgi.p|YarlipO1F2|263338","Transcriptional activator SPT7","., jgi.p|YarlipO1F2|263338, mRNA_1422, prediction","., jgi.p","YarlipO1F2","263338, mRNA_1422, prediction","mRNA_1422","prediction"
"6260",263353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6606,"RYLPO39923","jgi.p|YarlipO1F2|263353",NA,"., jgi.p|YarlipO1F2|263353, mRNA_1438, prediction","., jgi.p","YarlipO1F2","263353, mRNA_1438, prediction","mRNA_1438","prediction"
"6261",263483,4313,"3.6.1.3","Adenosinetriphosphatase.","Purine metabolism",NA,NA,NA,"KOG0054","Multidrug resistance-associated protein/mitoxantrone resistance protein, ABC superfamily","Secondary metabolites biosynthesis, transport and catabolism",NA,NA,126,"RYLPO00787","jgi.p|YarlipO1F2|263483",NA,"., jgi.p|YarlipO1F2|263483, mRNA_1578, prediction","., jgi.p","YarlipO1F2","263483, mRNA_1578, prediction","mRNA_1578","prediction"
"6262",263511,4314,"3.6.4.-","Acting on acid anhydrides; involved in cellular and","\N",NA,NA,NA,"KOG0392","SNF2 family DNA-dependent ATPase domain-containing protein","Transcription",NA,NA,259,"RYLPO01603","jgi.p|YarlipO1F2|263511",NA,"., jgi.p|YarlipO1F2|263511, mRNA_1612, prediction","., jgi.p","YarlipO1F2","263511, mRNA_1612, prediction","mRNA_1612","prediction"
"6263",263513,4315,NA,NA,NA,NA,NA,NA,"KOG3407","Uncharacterized conserved protein","Function unknown",NA,NA,274,"RYLPO01704","jgi.p|YarlipO1F2|263513",NA,"., jgi.p|YarlipO1F2|263513, mRNA_1614, prediction","., jgi.p","YarlipO1F2","263513, mRNA_1614, prediction","mRNA_1614","prediction"
"6264",263537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"RYLPO02457","jgi.p|YarlipO1F2|263537",NA,"., jgi.p|YarlipO1F2|263537, mRNA_1640, prediction","., jgi.p","YarlipO1F2","263537, mRNA_1640, prediction","mRNA_1640","prediction"
"6265",263745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1651,"RYLPO09989","jgi.p|YarlipO1F2|263745","Hypoxia induced protein family","., jgi.p|YarlipO1F2|263745, mRNA_1884, prediction","., jgi.p","YarlipO1F2","263745, mRNA_1884, prediction","mRNA_1884","prediction"
"6266",263856,4316,NA,NA,NA,NA,NA,NA,"KOG3544","Collagens (type IV and type XIII), and related proteins","Extracellular structures",NA,NA,2294,"RYLPO13874","jgi.p|YarlipO1F2|263856",NA,"., jgi.p|YarlipO1F2|263856, mRNA_2014, prediction","., jgi.p","YarlipO1F2","263856, mRNA_2014, prediction","mRNA_2014","prediction"
"6267",263900,4317,NA,NA,NA,NA,NA,NA,"KOG3118","Disrupter of silencing SAS10","Chromatin structure and dynamics",NA,NA,2543,"RYLPO15399","jgi.p|YarlipO1F2|263900","U3 ribonucleoprotein family","., jgi.p|YarlipO1F2|263900, mRNA_2065, prediction","., jgi.p","YarlipO1F2","263900, mRNA_2065, prediction","mRNA_2065","prediction"
"6268",263928,4318,"3.4.21.48","Cerevisin.","\N",NA,NA,NA,"KOG1153","Subtilisin-related protease/Vacuolar protease B","Posttranslational modification, protein turnover, chaperones",NA,NA,2728,"RYLPO16565","jgi.p|YarlipO1F2|263928",NA,"., jgi.p|YarlipO1F2|263928, mRNA_2095, prediction","., jgi.p","YarlipO1F2","263928, mRNA_2095, prediction","mRNA_2095","prediction"
"6269",263972,4319,NA,NA,NA,NA,NA,NA,"KOG1577","Aldo/keto reductase family proteins","General function prediction only",NA,NA,2997,"RYLPO18188","jgi.p|YarlipO1F2|263972",NA,"., jgi.p|YarlipO1F2|263972, mRNA_2146, prediction","., jgi.p","YarlipO1F2","263972, mRNA_2146, prediction","mRNA_2146","prediction"
"6270",264018,4320,NA,NA,NA,NA,NA,NA,"KOG1715","Mitochondrial/chloroplast ribosomal protein L12","Translation, ribosomal structure and biogenesis",NA,NA,3291,"RYLPO19928","jgi.p|YarlipO1F2|264018","LSU ribosomal protein MRPL12P","., jgi.p|YarlipO1F2|264018, mRNA_2197, prediction","., jgi.p","YarlipO1F2","264018, mRNA_2197, prediction","mRNA_2197","prediction"
"6271",264101,4321,NA,NA,NA,NA,NA,NA,"KOG2809","Telomerase elongation inhibitor/RNA maturation protein PINX1","RNA processing and modification  , Cell cycle control, cell division, chromosome partitioning",NA,NA,3828,"RYLPO23152","jgi.p|YarlipO1F2|264101",NA,"., jgi.p|YarlipO1F2|264101, mRNA_2298, prediction","., jgi.p","YarlipO1F2","264101, mRNA_2298, prediction","mRNA_2298","prediction"
"6272",264127,4322,NA,NA,NA,NA,NA,NA,"KOG0958","DNA damage-responsive repressor GIS1/RPH1, jumonji superfamily","Replication, recombination and repair",NA,NA,4057,"RYLPO24533","jgi.p|YarlipO1F2|264127","Zinc finger protein","., jgi.p|YarlipO1F2|264127, mRNA_2332, prediction","., jgi.p","YarlipO1F2","264127, mRNA_2332, prediction","mRNA_2332","prediction"
"6273",264149,4323,NA,NA,NA,NA,NA,NA,"KOG2262","Sexual differentiation process protein ISP4","Signal transduction mechanisms",NA,NA,4175,"RYLPO25239","jgi.p|YarlipO1F2|264149","oligopeptide transporter","., jgi.p|YarlipO1F2|264149, mRNA_2356, prediction","., jgi.p","YarlipO1F2","264149, mRNA_2356, prediction","mRNA_2356","prediction"
"6274",264189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4468,"RYLPO26994","jgi.p|YarlipO1F2|264189","Dienelactone hydrolase family protein","., jgi.p|YarlipO1F2|264189, mRNA_2404, prediction","., jgi.p","YarlipO1F2","264189, mRNA_2404, prediction","mRNA_2404","prediction"
"6275",264257,4324,NA,NA,NA,NA,NA,NA,"KOG0273","Beta-transducin family (WD-40 repeat) protein","Chromatin structure and dynamics",NA,NA,4862,"RYLPO29369","jgi.p|YarlipO1F2|264257",NA,"., jgi.p|YarlipO1F2|264257, mRNA_2485, prediction","., jgi.p","YarlipO1F2","264257, mRNA_2485, prediction","mRNA_2485","prediction"
"6276",264286,4325,"6.3.2.19","Ubiquitin--protein ligase.","\N",NA,NA,NA,"KOG2752","Uncharacterized conserved protein, contains N-recognin-type Zn-finger","General function prediction only",NA,NA,5006,"RYLPO30231","jgi.p|YarlipO1F2|264286","Hypothetical zinc finger domain protein","., jgi.p|YarlipO1F2|264286, mRNA_2516, prediction","., jgi.p","YarlipO1F2","264286, mRNA_2516, prediction","mRNA_2516","prediction"
"6277",264296,4326,NA,NA,NA,NA,NA,NA,"KOG3254","Mitochondrial/chloroplast ribosomal protein L6","Translation, ribosomal structure and biogenesis",NA,NA,5072,"RYLPO30622","jgi.p|YarlipO1F2|264296","LSU ribosomal protein MRPL6","., jgi.p|YarlipO1F2|264296, mRNA_2526, prediction","., jgi.p","YarlipO1F2","264296, mRNA_2526, prediction","mRNA_2526","prediction"
"6278",264382,4327,NA,NA,NA,NA,NA,NA,"KOG4835","DNA-binding protein C1D involved in regulation of double-strand break repair","Replication, recombination and repair",NA,NA,5503,"RYLPO33205","jgi.p|YarlipO1F2|264382",NA,"., jgi.p|YarlipO1F2|264382, mRNA_2625, prediction","., jgi.p","YarlipO1F2","264382, mRNA_2625, prediction","mRNA_2625","prediction"
"6279",264413,4328,NA,NA,NA,NA,NA,NA,"KOG1809","Vacuolar protein sorting-associated protein","Intracellular trafficking, secretion, and vesicular transport",NA,NA,5668,"RYLPO34218","jgi.p|YarlipO1F2|264413","Vacuolar protein sorting-associated protein VPS13","., jgi.p|YarlipO1F2|264413, mRNA_2663, prediction","., jgi.p","YarlipO1F2","264413, mRNA_2663, prediction","mRNA_2663","prediction"
"6280",264483,4329,"5.3.1.1","Triosephosphate isomerase.","Carbon fixation, Glycerolipid metabolism, Glycolysis / Gluconeogenesis, Fructose and mannose metabolism, Inositol metabolism",NA,NA,NA,"KOG1643","Triosephosphate isomerase","Carbohydrate transport and metabolism",NA,NA,5986,"RYLPO36120","jgi.p|YarlipO1F2|264483",NA,"., jgi.p|YarlipO1F2|264483, mRNA_2744, prediction","., jgi.p","YarlipO1F2","264483, mRNA_2744, prediction","mRNA_2744","prediction"
"6281",264492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6025,"RYLPO36363","jgi.p|YarlipO1F2|264492",NA,"., jgi.p|YarlipO1F2|264492, mRNA_2755, prediction","., jgi.p","YarlipO1F2","264492, mRNA_2755, prediction","mRNA_2755","prediction"
"6282",264530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6198,"RYLPO37406","jgi.p|YarlipO1F2|264530","Nuclear segregation protein BFR1","., jgi.p|YarlipO1F2|264530, mRNA_2799, prediction","., jgi.p","YarlipO1F2","264530, mRNA_2799, prediction","mRNA_2799","prediction"
"6283",264564,4330,NA,NA,NA,NA,NA,NA,"KOG3469","Cytochrome c oxidase, subunit VIa/COX13","Energy production and conversion",NA,NA,6354,"RYLPO38377","jgi.p|YarlipO1F2|264564","Cytochrome c oxidase polypeptide VIa (EC 1.9.3.1)","., jgi.p|YarlipO1F2|264564, mRNA_2837, prediction","., jgi.p","YarlipO1F2","264564, mRNA_2837, prediction","mRNA_2837","prediction"
"6284",264638,4331,NA,NA,NA,NA,NA,NA,"KOG0039","Ferric reductase, NADH/NADPH oxidase and related proteins","Inorganic ion transport and metabolism , Secondary metabolites biosynthesis, transport and catabolism",NA,NA,6559,"RYLPO39645","jgi.p|YarlipO1F2|264638","Ferric-chelate reductase (EC 1.16.1.7)","., jgi.p|YarlipO1F2|264638, mRNA_2926, prediction","., jgi.p","YarlipO1F2","264638, mRNA_2926, prediction","mRNA_2926","prediction"
"6285",264708,4332,NA,NA,NA,NA,NA,NA,"KOG0254","Predicted transporter (major facilitator superfamily)","General function prediction only",NA,NA,83,"RYLPO00527","jgi.p|YarlipO1F2|264708","Quinate permease","., jgi.p|YarlipO1F2|264708, mRNA_3006, prediction","., jgi.p","YarlipO1F2","264708, mRNA_3006, prediction","mRNA_3006","prediction"
"6286",264799,4333,NA,NA,NA,NA,NA,NA,"KOG1898","Splicing factor 3b, subunit 3","RNA processing and modification",NA,NA,674,"RYLPO04121","jgi.p|YarlipO1F2|264799","Splicing factor 3B subunit 3","., jgi.p|YarlipO1F2|264799, mRNA_3112, prediction","., jgi.p","YarlipO1F2","264799, mRNA_3112, prediction","mRNA_3112","prediction"
"6287",264835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923,"RYLPO05618","jgi.p|YarlipO1F2|264835",NA,"., jgi.p|YarlipO1F2|264835, mRNA_3150, prediction","., jgi.p","YarlipO1F2","264835, mRNA_3150, prediction","mRNA_3150","prediction"
"6288",264988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,"RYLPO12024","jgi.p|YarlipO1F2|264988",NA,"., jgi.p|YarlipO1F2|264988, mRNA_3336, prediction","., jgi.p","YarlipO1F2","264988, mRNA_3336, prediction","mRNA_3336","prediction"
"6289",265030,4334,NA,NA,NA,NA,NA,NA,"KOG3911","Nucleolar protein NOP52/RRP1","RNA processing and modification",NA,NA,2210,"RYLPO13374","jgi.p|YarlipO1F2|265030","Ribosomal RNA processing protein 1","., jgi.p|YarlipO1F2|265030, mRNA_3382, prediction","., jgi.p","YarlipO1F2","265030, mRNA_3382, prediction","mRNA_3382","prediction"
"6290",265069,4335,"2.1.1.-","Methyltransferases.","Androgen and estrogen metabolism, Aminophosphonate metabolism, Porphyrin and chlorophyll metabolism, Ubiquinone biosynthesis, Histidine metabolism, Selenoamino acid metabolism, Tryptophan metabolism, Tyrosine metabolism",NA,NA,NA,"KOG2360","Proliferation-associated nucleolar protein  (NOL1)","Cell cycle control, cell division, chromosome partitioning",NA,NA,2420,"RYLPO14650","jgi.p|YarlipO1F2|265069","tRNA/rRNA cytosine-C5-methylase (EC 2.1.1.-)","., jgi.p|YarlipO1F2|265069, mRNA_3427, prediction","., jgi.p","YarlipO1F2","265069, mRNA_3427, prediction","mRNA_3427","prediction"
"6291",265118,4336,NA,NA,NA,NA,NA,NA,"KOG3068","mRNA splicing factor","RNA processing and modification",NA,NA,2684,"RYLPO16290","jgi.p|YarlipO1F2|265118","UTR3 PROTEIN","., jgi.p|YarlipO1F2|265118, mRNA_3483, prediction","., jgi.p","YarlipO1F2","265118, mRNA_3483, prediction","mRNA_3483","prediction"
"6292",265119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2688,"RYLPO16315","jgi.p|YarlipO1F2|265119",NA,"., jgi.p|YarlipO1F2|265119, mRNA_3484, prediction","., jgi.p","YarlipO1F2","265119, mRNA_3484, prediction","mRNA_3484","prediction"
"6293",265141,4337,"1.3.5.1","Succinate dehydrogenase (ubiquinone).","Citrate cycle (TCA cycle), Oxidative phosphorylation",NA,NA,NA,"KOG2403","Succinate dehydrogenase, flavoprotein subunit","Energy production and conversion",NA,NA,2799,"RYLPO16996","jgi.p|YarlipO1F2|265141","Succinate dehydrogenase [ubiquinone] flavoprotein subunit (EC 1.3.5.1)","., jgi.p|YarlipO1F2|265141, mRNA_3506, prediction","., jgi.p","YarlipO1F2","265141, mRNA_3506, prediction","mRNA_3506","prediction"
"6294",265161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2904,"RYLPO17624","jgi.p|YarlipO1F2|265161",NA,"., jgi.p|YarlipO1F2|265161, mRNA_3529, prediction","., jgi.p","YarlipO1F2","265161, mRNA_3529, prediction","mRNA_3529","prediction"
"6295",265217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3254,"RYLPO19717","jgi.p|YarlipO1F2|265217",NA,"., jgi.p|YarlipO1F2|265217, mRNA_3588, prediction","., jgi.p","YarlipO1F2","265217, mRNA_3588, prediction","mRNA_3588","prediction"
"6296",265218,4338,NA,NA,NA,NA,NA,NA,"KOG1075","FOG: Reverse transcriptase","General function prediction only",NA,NA,3262,"RYLPO19766","jgi.p|YarlipO1F2|265218",NA,"., jgi.p|YarlipO1F2|265218, mRNA_3590, prediction","., jgi.p","YarlipO1F2","265218, mRNA_3590, prediction","mRNA_3590","prediction"
"6297",265233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3355,"RYLPO20323","jgi.p|YarlipO1F2|265233",NA,"., jgi.p|YarlipO1F2|265233, mRNA_3606, prediction","., jgi.p","YarlipO1F2","265233, mRNA_3606, prediction","mRNA_3606","prediction"
"6298",265283,4339,NA,NA,NA,NA,NA,NA,"KOG0998","Synaptic vesicle protein EHS-1 and related EH domain proteins","Signal transduction mechanisms , Intracellular trafficking, secretion, and vesicular transport",NA,NA,3663,"RYLPO22161","jgi.p|YarlipO1F2|265283",NA,"., jgi.p|YarlipO1F2|265283, mRNA_3661, prediction","., jgi.p","YarlipO1F2","265283, mRNA_3661, prediction","mRNA_3661","prediction"
"6299",265349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4177,"RYLPO25251","jgi.p|YarlipO1F2|265349",NA,"., jgi.p|YarlipO1F2|265349, mRNA_3747, prediction","., jgi.p","YarlipO1F2","265349, mRNA_3747, prediction","mRNA_3747","prediction"
"6300",265494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5071,"RYLPO30616","jgi.p|YarlipO1F2|265494",NA,"., jgi.p|YarlipO1F2|265494, mRNA_3915, prediction","., jgi.p","YarlipO1F2","265494, mRNA_3915, prediction","mRNA_3915","prediction"
"6301",265504,4340,"1.14.11.-","With 2-oxoglutarate as one donor, and incorporation of one","\N",NA,NA,NA,NA,NA,NA,NA,NA,5117,"RYLPO30888","jgi.p|YarlipO1F2|265504","Taurine dioxygenase (EC 1.14.11.17)","., jgi.p|YarlipO1F2|265504, mRNA_3927, prediction","., jgi.p","YarlipO1F2","265504, mRNA_3927, prediction","mRNA_3927","prediction"
"6302",265546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5374,"RYLPO32430","jgi.p|YarlipO1F2|265546",NA,"., jgi.p|YarlipO1F2|265546, mRNA_3972, prediction","., jgi.p","YarlipO1F2","265546, mRNA_3972, prediction","mRNA_3972","prediction"
"6303",265647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6048,"RYLPO36504","jgi.p|YarlipO1F2|265647",NA,"., jgi.p|YarlipO1F2|265647, mRNA_4093, prediction","., jgi.p","YarlipO1F2","265647, mRNA_4093, prediction","mRNA_4093","prediction"
"6304",265652,4341,NA,NA,NA,NA,NA,NA,"KOG0741","AAA+-type ATPase","Posttranslational modification, protein turnover, chaperones",NA,NA,6072,"RYLPO36653","jgi.p|YarlipO1F2|265652",NA,"., jgi.p|YarlipO1F2|265652, mRNA_4099, prediction","., jgi.p","YarlipO1F2","265652, mRNA_4099, prediction","mRNA_4099","prediction"
